smiles,PUBCHEM_ACTIVITY_OUTCOME,dataset
CCC1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC(=O)NC4=C(C=CC=C4C)C)C5=CC=CC=C5,1,2
CCOC1=C(C=CC(=C1)C=C(C(=O)OC)C(=O)OC)OCC2=CC=C(C=C2)[N+](=O)[O-],1,2
CC1=CC=C(C=C1)C(=O)N(CC#N)CC#N,0,2
CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]([C@@H]1C/C=C\\CCCC(=O)O)O)O)O,0,2
C1=CC=C(C(=C1)C(F)(F)F)N2C=C(C(=N2)C(=O)O)O,0,2
CCOC1=C2C(=CC=C1)SC(=N2)N(CCN(C)C)C(=O)C3=C(C=CC(=C3)Cl)[N+](=O)[O-].Cl,1,2
CC(C(=O)O)NC1=NC(=NC(=N1)OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F,0,2
CC1=CC2=C(C=C1)N(C3=CC=CC=C3C2=O)CCCC(=O)NC4=NC=C(C=C4)Br,1,2
C1=CC=C(C=C1)C(=O)CCNCCC(=O)O,0,2
CC1=CC=C(C=C1)C2=C(C(=O)C2=O)NC3=CC=C(C=C3)Cl,0,10
CC1=CC(=CC=C1)N(CC(=O)NCCOC)C(=O)C2=C(C(=NS2)C(=O)N)N,0,2
COC1=C(C=CC(=C1)C(C(=O)O)O)O,0,2
CCOC(=O)C1=CC(=C(O1)/N=C/N(C)C)C(C(F)(F)F)(C(F)(F)F)O,0,2
C1=CC=C(C=C1)COCC(CS(=O)C2=CC=CC=N2)O,0,2
C1=CC(=CC=C1N2C(=NN=N2)SCC#N)F,0,2
C1=CC=C(C=C1)C2=C(C(=NC3=C2C(=C(S3)C#N)N)N)C#N,0,2
CCCNC(C)C(=O)NC1=CC=CC=C1C.[Cl-],0,2
COC1=C(C=C(C=C1)C2=CN3C4=CC=CC=C4N(C3=N2)CCN5CCOCC5)OC.Cl.Cl,0,2
COC1=CC2=C(C=C1)C(=C(N2CC3=CC=CC=C3F)C(=O)O)CNCCC4=CC=CO4,0,2
CC1=CC=CC=C1N2C3=C(C=C4C2=NC(=O)NC4=O)C(=CC=C3)Cl,1,2
C/C(=N\\NC(=O)COC1=CC=C(C=C1)OC)/CC(=O)NCCC2=CC(=C(C=C2)OC)OC,0,2
COC1=CC=CC=C1N(CC(=O)OC)S(=O)(=O)C,0,2
C1=COC(=C1)CNC(CCC(=O)O)C(=O)O,0,2
C(CC(=O)OCC(C(F)F)(F)F)C(=O)OCC(=C(Cl)Cl)Cl,0,2
COC1=CC=C(C=C1)N2C(=O)/C(=C/C3=CC=C(C=C3)F)/C(=O)NC2=O,1,2
CCCCC/C=C\\CC(/C=C/C1=CC=CC(=N1)CC(CCCCO)O)O,0,2
C1CN(CCN1CCC2=CC=CC=C2)C3=C(C=CC=C3Cl)NC(=O)C4=CC=C(O4)Br,1,2
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N,1,2
C1CCN(C1)CCCNC2=NC=NC3=C2NC=N3,0,2
CC(C)C1=NN=C(N1C)SCC(=O)NCC2=CC=CO2,0,2
C1CN(CCN1CCNC(=O)C(=O)NCC2=CC=CO2)S(=O)(=O)C3=CC=CC=C3,1,2
CCC(CC)C(=O)NC1=CC=CC(=C1)C(=O)N2CCCC2,1,2
C(CC(=O)O)CN,0,2
CCOC(=O)C1=C(SC(=C1C)C(=O)OCC)NC(=O)C(C)SC2=NN=C(N2C3=C(C=CC(=C3)C)C)CNC(=O)C4=CC=CO4,0,2
CCOC(=O)C(CCOCCOC1=CC(=CC(=C1C)C)C)C(=O)OCC,0,2
CC1(CC(N(C(=S)N1)CC(=O)O)(C)O)C.[Na+],0,2
C1OC2=C(O1)C=C(C=C2)OCC(CN(CCO)CCO)O.Cl,0,2
CC1=C(C=C(C=C1)F)NC(=O)C(C)(C(F)(F)F)C(F)(F)F,0,2
CN1C(=NN=N1)SCC(=O)NC(=O)C2=CC=CC=C2OC,0,2
COCCNC1=C(N=C(O1)COC2=CC=C(C=C2)F)C#N,0,2
COC1=CC(=C(C=C1)NC(=O)CCC(=O)O)OC,0,2
CCN(CC)CCNC(=O)COC1=CC=CC=C1O,0,2
C1=CC=C2C(=C1)C(=NO2)NC(=O)C3=C(C=CC=C3F)F,0,10
C1=CC(=C(C=C1NC(=S)N)Cl)F,0,2
CN1C=CC=C1C(C(=O)OC)(C(F)(F)F)NC(=O)C(F)(F)F,0,2
CCCCOC1=CC=C(C=C1)/C=C/C(=O)N2CCCCC2,1,2
CN(C1=CC=C(C=C1)C2=CNN=C2)C(=O)C3COC4=CC=CC=C4O3.C(=O)(C(F)(F)F)O,0,2
C1=NC2=C(C(=N1)Cl)N=CN2C3C(C(C(O3)CO)O)O,0,2
CC1(C(=O)N(C(=O)N1CN2C(=O)N(C(=O)C2(C)C)CC(CN(C)C)O)CC(CN(C)C)O)C.Cl.Cl,0,2
COCCN1C(=C(C(=O)NC1=S)C=NCC(OC)OC)O,0,2
C1=CC(=CC(=C1)[N+](=O)[O-])/C=C(/C(=O)N)\\NC(=O)C2=CC=CO2,1,2
C1=CC2=NN=C(N2N=C1NN)C(C(C(F)(F)F)(F)F)(F)F,0,2
C1=CC(=CC=C1NC(=O)CSC2=NN=CN2N)F,0,2
C=CCNC(=S)NNC(=O)C1=C(C=CC(=C1)O)O,0,2
CC1=CC=C(C=C1)CC(C#N)C(=C(C#N)C#N)N,0,2
CC[N+]1=C(C=CC2=C1C=CC(=C2)OC)/C=C\\3/N(C4=CC=CC=C4S3)CCO.[Cl-],0,2
CCCCC[C@@H](CC[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O,0,2
COC1=C(C(=CC=C1)OC)C(=O)OCCCOC(=O)C2=C(C=CC=C2OC)OC,0,2
C1=CC=NC(=C1)CNC(=O)CC2=CC(=O)NC(=O)N2,0,2
C1CN(CCC1N2C(=O)CC3=CC=CC=C32)C(=O)CCCC(=O)O,1,2
CC1=CC(=NC=C1)NC(C(=O)OC)(C(F)(F)F)NC(=O)COC2=CC=CC=C2,0,2
COC1=CC=C(C=C1)C2CNCC2C3=NC4=C(N3)C=C(C=C4)C5=CNN=C5.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,1,2
C1=COC(=C1)CNC(CC(=O)C2=CC=C(C=C2)Br)C(=O)O,0,2
C1CN(CCN1CCOCCO)C(=S)NC2=CC=CC=C2,0,2
C=CCC1(CCCCN1C(=O)CC2C(=O)NCCN2CC3=COC=C3)CC=C,1,2
CC(C1=NC2=CC=CC=C2N1CCOC3=CC=CC=C3F)O,1,2
C1=CC(=CC(=C1)C(=O)O)COC2=CC(=CC=C2)Cl,0,10
CCCCC[C@@H](/C=C/[C@@H]1[C@H]([C@H](CC1=O)O)C/C=C\\CCCC(=O)NC(CO)CO)O,0,2
COC1=CC=C(C=C1)SCCC(=O)NC2=CC=C(C=C2)Br,1,2
COCCNC(=O)C(=O)NCC1=CC=NC=C1,0,2
COC1=CC(=C(C=C1)NCC2=C(C=CC=C2F)F)OC,0,2
CN1C(=NC(=N1)[N+](=O)[O-])NCCC(=O)OC,0,2
CC(C)C1=C(C(=CC=C1)C(C)C)OCCNCCO,0,2
COCCNC1=NC=NC(=C1[N+](=O)[O-])N,0,2
CCOCCCNC(=O)CCC1=NN=C(O1)CCC2=CC=C(C=C2)OC,0,2
COC1=CC2=C(C=C1)C(=C(N2CC3=CC=C(C=C3)F)C(=O)O)CNCC4=CC=CO4,0,2
CCCNC(=O)CSC1=NC=C(C(=N1)N)C(=O)OCC,0,2
CCC(=O)NC1=C(C2=C(S1)CC(CC2)C(C)(C)C)C(=O)NC3=CC=C(C=C3)OC,1,2
CC1=NC=C(N1CC(C)O)[N+](=O)[O-],0,2
C1CN2[C@H](CN1C(=O)C3=CC(=CC(=C3)Cl)Cl)C(=O)N[C@H](C2=O)CC4=CC=C(C=C4)Cl,0,10
CCCCN1C(=NN=C1SC(C)C(=O)NC2=C(C(=C(S2)C(=O)OCC)C)C(=O)OCC)CNC(=O)CC3=CC=C(C=C3)OC,0,2
COCCNC(=O)C(=O)NC1=NC=CS1,0,2
CC1=CC=CC=C1N(CC(=O)O)S(=O)(=O)C2=CC=C(C=C2)Cl,0,2
C1C(C2C(C(O1)NC(=O)O2)O)O,0,2
C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNC(CCCCN)C(=O)O)N(C)C)O,0,2
C1=CC=C(C=C1)NC(=S)NCCNC(=O)/C=C\\C(=O)O,0,2
CN1CCN(CC1)C2=NC3=CC=CC4=C3C2=CC=C4.Cl.Cl,0,2
CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\\C)/CCC(=O)OCCN3CCOCC3)O,0,2
C1CN(CCN1CC(COC2=CC3=C(C=C2)OCO3)O)C4=CC=CC=N4.Cl.Cl,0,2
CC(CNC(=O)C1=CC=C(C=C1)N(CC2=CC=CC=C2)S(=O)(=O)C)NC(=O)C3=CC=C(C=C3)N(CC4=CC=CC=C4)S(=O)(=O)C,0,2
COC1=C(C=CC(=C1)/C=N/NC(=O)CSC2=NC=CC=N2)OCC=C,0,2
COCCNC1=NN2C(=NN=C2CCNC(=O)C3=CC=CC=C3)C=C1,0,2
COC1=C(C(=CC(=C1)C(=O)O)Cl)OCC(=O)O,0,2
C1CN(CCN1C2=CC=CC=C2F)C(=O)CCN3C(=O)C4C5CC(C4C3=O)C=C5,1,2
CN1C2=C(C(=O)NC1=O)N(C(=N2)N(CCO)CCO)CCCC3=CC=CC=C3,0,2
CCOC1=CC=C(C=C1)C2C(C(=O)NC(=O)C2[N+]3=CC=CC=C3)C#N.[Cl-],0,2
CCCCNC(=S)N/N=C/C1=CC=CC=C1OCC(=O)O,0,2
CC1=CC(=NC(=C1C#N)SCC(=O)NCC(=O)O)C,0,2
COCCNC(=O)C(=O)NC1CC1,0,2
CC1=CC(=NN1C(=O)CCCC(=O)O)C,0,2
C1CN2CCC1C(C2)NCC(COC3=CC=CC4=CC=CC=C43)O.C(C(C(=O)O)O)(C(=O)O)O,0,2
COC(=O)C(C(=O)OC)C(C(C(=O)OC)C(=O)OC)(C(=O)OC)C(=O)OC,0,2
C1=CC(=CC=C1C(=O)OCC(C(F)F)(F)F)C(=O)OCC(C(F)F)(F)F,0,2
CC(C)(C)C1=CC=C(C=C1)OCC(=O)OCCCN(C)C.Cl,0,2
C(CP(=O)(O)O)[C@H](C(=O)O)N,0,2
C/C(=C(/C#N)\\C(=O)COC(=O)C1=CC(=CC=C1)S(=O)(=O)NC)/N,0,2
CCCCOC1=C2C(=C(C=C1)OCCCC)NC3(N2)C4=C(C=CC(=C4)[N+](=O)[O-])NC3=O,1,2
COC1=CC=C(C=C1)C2=CC=C(S2)C(=O)NC3CC3,0,10
C1=C(OC(=C1)[N+](=O)[O-])/C=C(\\C#N)/C(=C(C#N)C#N)N,0,2
CC[N+]1=C(N(C2=C1C=C(C=C2)C)C3=CC=CC=C3)/C=C/C=C\\4/C(C5=CC=CC=C5N4C)(C)C.[O-]Cl(=O)(=O)=O,1,2
CCC1=C(C=CC(=C1)OCCN2CCN(CC2)CC)Cl.C(=O)(C(=O)O)O,1,2
COC1=CC=C(C=C1)C2=NOC(=N2)N3CCCC(C3)C(=O)NC4CCCC5=CC=CC=C45,1,2
C([C@@H](C(=O)O)N)O,0,2
C1CCN(C1)C(=O)CN2C=NC(=N2)[N+](=O)[O-],0,2
CCOC(CNC(=O)CCNC(=O)C1=CC(=C(C(=C1)OC)OC)OC)OCC,0,2
CN1C2=NC=NC(=C2C=N1)NCCC3=C(C=C(C=C3)Cl)Cl,0,10
CN(C(=O)C1=CC=C(C=C1)OCC2=CC(=NC=C2)Cl)OC,0,10
CCCCOC1=CC=C(C=C1)C(C)(CC(=O)O)N,0,2
C1=CN(C(=O)NC1=O)CC(C(=O)O)N,0,2
CCCCCOC1=CC=C(C=C1)CO[C@@H]2[C@@H]3[C@H](O[C@@H]2C(CO)O)OC(O3)(C)C,0,2
CC1=CC(=NN1C(CC(=O)O)C(=O)O)C,0,2
CN1C2=C(C=C(C=C2)S(=O)(=O)N3CCCC(C3)C(=O)N4CCOCC4)OC1=O,0,10
CC(C)C1=NC(=C2C(=N1)N(N=N2)CC3=CC=CC=C3)NCCCO,0,2
CCCOC1=CC=C(C=C1)NC(=O)C2CC(=O)N(C(=NC3=CC(=C(C=C3)C)C)S2)CC,0,10
CC(C)OC1=CC=C(C=C1)C(=O)OCC(=O)NCC(F)(F)F,0,2
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N.O,0,2
CC1=NN(C2=C1C(=CC(=O)N2)C(F)(F)F)C,0,2
CCCC[N+](CCCC)(CC#CCO)CC#CC1=CC=CC=C1.[Br-],0,2
CCC1=CC=C(C=C1)N(CC(=O)NCCSC2=CC=CC=C2)S(=O)(=O)C,0,2
C1C(N=C(C(=O)O1)NNC2=CC=CC=C2C(F)(F)F)(CO)CO,0,2
C[C@@H]1C[C@@H]([C@H](C(O1)O[C@H]2[C@H](C[C@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,1,2
CCCNC1=NC(=NC(=N1)OCC(F)(F)F)OCC(F)(F)F,0,2
CCOC(=O)C1=CC2=C(O1)C=CC(=C2)C3=C(OC4=C(C3=O)C=CC(=C4)OC(=O)C)C,1,2
CC(=O)C1=C(C(=O)N(C1C2=CC(=CC=C2)OC)CC(=O)OC)O,0,2
COC1=C(C(=CC(=C1)C=O)Cl)OC(F)F,0,2
CC(CNCCNC1=C(C=C(C=C1)C(F)(F)F)[N+](=O)[O-])O.Cl,0,2
CCCCCC(C)NCC(COCC1=CC(=C(C=C1)OC)OC)O,0,2
C1COC2=C(O1)C=C3C(=C2)N=C(C(=N3)C(C#N)C#N)Cl,0,2
CNCC[C@H](C1=CC=CC=C1)OC2=CC=CC=C2.[Cl-],0,2
COC1=C(C=CC(=C1)/C=N/NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N)OCC(=O)N,0,2
CCCSC1=C(C=CC=N1)C(=O)NC2=C(ON=C2C)C,1,2
C1CN(C(=O)N1CC2=C(C=C(C=C2)F)Cl)C3=NC=C(C=C3)C(F)(F)F,0,2
CCOC(=O)C1=C(NC(=C1C(=O)COC(=O)C2=CC=C(C=C2)OC)C)C,0,2
CCOC(=O)C1=C(SC(=C1C)C(=O)OCC)NC(=O)C(C)SC2=NN=C(N2CCC3=CC=CC=C3)CNC(=O)CC4=CC=CC=C4,0,2
C1=CC=C(C(=C1)C(=O)NCC(=O)O)OC(F)F,0,2
C1=C(C2=C(NNC2=O)N=C1C(F)(F)F)C(F)(F)F,0,2
CCOC(=O)C1=C(SC(=C1C)C(=O)OCC)NC(=O)CSC2=NN=C(N2C3=CC=CC(=C3)C)CNC(=O)COC4=CC=CC=C4,0,2
C1=C(N=C(SC1=S)N)C(F)(F)F,0,2
C1(=NSN=C1C(=O)O)C(C(C(=O)O)O)O,0,2
CN(CCC#N)C(=O)COC(=O)CNC(=O)C1=CC=C(C=C1)OC,0,2
C1CN(CCN1CC(=O)C2=CC=CS2)S(=O)(=O)C3=CC4=C(C=C3)OCCO4.C(=O)(C(=O)O)O,1,2
NO.Cl,0,2
CC1=C(C(=CC=C1)OCC(CN2CCN(CC2)CC3=CC=CC=C3)O)C.Cl.Cl,0,2
CC(C)(CO)NCC(COC1=CC=CC(=C1)OC)O,0,2
CCC1=C(C(=C(S1)NC(C(=O)OCC)(C(F)(F)F)NC(=O)OCC)C(=O)OCC)C2=CC=CC=C2,0,2
CCCNC(=O)OC[C@@H]1[C@H](C=C[C@H](O1)CCO/N=C(\\C)/CCN2CCC3=NC(=C(C=C3C2)C4=CC=CC=C4)C5=CC=CC=C5)OC6=CC=C(C=C6)OC,0,2
C1CCC(C1)N2CCN(CC2)CC3CCC=CC3.C(=O)(C(=O)O)O,1,2
CC(CNCC(COC1=C(C=CC(=C1)Cl)Cl)O)O,0,2
C1CCC(CC1)(C(=O)O)N.Cl,0,2
COC1=CC=C(C=C1)CCNC2=NC(=NC3=C2NC=N3)NCCCN4CCCC4=O,0,2
CC(C)OCCCNC(=O)C1=NOC(=C1)COC2=C(C=C(C=C2)F)F,0,2
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N,0,2
COCCN(CCOC)C1=C(C(=C(C(=N1)N)C#N)CC#N)C#N,0,2
CC(C)(CO)NC(=O)CC1C(=O)NCCN1CC2=CC=CC=C2OC,0,2
C1=CC=C(C(=C1)O)O,0,2
CCCCCCCCCCCCCC(=O)N[C@H](CO)[C@@H](C1=CC=C(C=C1)[N+](=O)[O-])O,0,2
CC(C)N1C(=NC2=C(N=CN=C21)NCCCN3CCCC3=O)C4=CC(=CC=C4)N,0,2
C1=CC=C(C=C1)N(CC(CO)O)C2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],0,2
C1=CC2=NC(NC(=O)N2C=C1Cl)(C(F)(F)F)C(F)(F)F,0,2
COC1=CC=C(C=C1)N2C(=O)/C(=C/C3=CC(=C(C=C3)O)[N+](=O)[O-])/C(=O)NC2=O,1,2
C(C1C(=O)N=C(S1)N)C(=O)NCC(=O)O,0,2
COC1=C(C=CC(=C1)C2=NC(=NC=C2)N)NC(=O)[C@H]3COC4=CC=CC=C4O3.C(=O)(C(F)(F)F)O,0,2
CCOC1=CC=C(C=C1)C(=O)CCNC(CC2=CC=CC=C2)C(=O)O,0,2
CC1=CC(=NC(=N1)NCC2=CC=CC=C2)N(CCO)CCO,0,2
COCCC1=NN=C(N1N)CCOC,0,2
COCCNC(=O)CSC1=NC2=CC3=C(C=C2C(=O)N1CCCCCC(=O)NCCC4=CC(=C(C=C4)OC)OC)OCO3,0,2
C1=CC(=C(C=C1Cl)N)OCCOCCOC2=C(C=C(C=C2)Cl)N,0,2
C1=CC=C2C(=C1)C(=O)OC(=N2)NC3=CC=CC(=C3)C(F)(F)F,0,10
C1CC(=O)N(C1=O)C2=CC=C(C=C2)C(=O)NC3=CC=CC(=C3)C4=NC5=CC=CC=C5S4,1,2
CC1=NC(=CC(=N1)NCC(OC)OC)C2=CC=CC=N2,0,2
C=CCNC(=O)C(=O)NCCOC1=CC=CC=C1Cl,0,2
COC1=C(C=CC(=C1)C#N)OCC2=CC(=CC=C2)F,0,2
CC1=NN=C(N1N)N/N=C/C2=CC=CS2.Cl.Cl,0,2
CC1=NN=C(S1)N(CCC#N)CCC#N,0,2
CCCCCCCCCCCCCCCCCC(=O)OCC([C@@H]1[C@@H]([C@H](CO1)O)O)O,0,2
CN1CCN(CC1)C(=O)C2=NC(=C(S2)C3=CC=C(C=C3)OC)C4=CC=C(C=C4)OC.Cl,0,10
C1=CC(=CC=C1N=NC2=CN=C(S2)N)SC(F)F,0,2
CCN(CCN(C)C)C1CCC(=O)N(CC1)CC2=CC=C(C=C2)C(=O)OC,0,2
C1=CC=C(C=C1)/C=C/C(=O)NC2=C(C=CS2)C(=O)N,0,10
CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O.OS(=O)(=O)O,0,2
CCC(CO)NC(=O)NC1CC(=O)N(C1)C2=CC(=C(C=C2)OC)OC,0,2
COC1=NC(=NC=C1C2=NC(=CN=C2)C3=CC(=CC=C3)O)OC,0,10
C1C=NN(C1(C(F)(F)F)O)C(=O)COC2=CC=CC=C2F,0,2
C(CC(=O)N)C(C(=O)O)N,0,2
CC(C)OCCCNC(=O)CCNC(=O)CN1C=CC2=CC=CC=C2C1=O,0,2
CC1(CC(=CC(=[N+]2CCOCC2)C1)N(C)CC3=CC=CC=C3)C.[I-],0,2
C(C[C@@H](C(=O)O)N)CN=C(N)N,0,2
CCOC1=C(C(=CC(=C1)CO)I)OCC(=O)O,0,2
COC1=CC=C(C=C1)N2CC([N+]3=C2CCCC3)(C4=CC=CC=C4)O.[Br-],0,2
CCCN(CCC)CC1=C(N=NN1C2=NON=C2N)C(=O)OCC,0,2
CC1=CC(=C(C(=C1)C)OCC(CN2CCN(CC2)C(=O)C3=CC=CC=C3)O)C.C(=O)(C(=O)O)O,0,2
CCOC1=CC=C(C=C1)S(=O)(=O)NCCC(=O)OCC(=O)C2=CC=CN2,0,2
CC1=C(SC(=C1C(=O)OC)S(=O)(=O)NC(CCSC)C(=O)O)C(=O)OC,0,2
COC1=C(C=C(C=C1)CCNC(=O)C(=O)N/N=C/C2=CC=CC=C2O)OC,0,2
C1=CC=C(C(=C1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,0,2
CCOC1=CC=C(C=C1)C2=NN(C=C2C3C(=C(NC(=C3C(=O)OCCOC)C)C)C(=O)OCCOC)C4=CC=CC=C4,0,2
CCC(=O)OC1=CC2=C(C=C1)C=C(C(=O)O2)C3=CC(=C(C=C3)OC)OC,0,10
C1=CC=C2C=C(C(=CC2=C1)NC(=O)C3=CC=C(C=C3)Cl)NC(=O)C4=CC=C(C=C4)Cl,1,2
C1CC(CN(C1)C2=C(C(=C(C(=N2)N)C#N)CC#N)C#N)CO,0,2
COC1=CC=CN2C1=NC(=C2C(=O)NCC(F)(F)F)C(F)(F)F,0,2
CC(=O)NC1=CC=C(C=C1)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)OC4=CC=CC=C4,1,2
CC12CC(C3=C(O1)C(=CC=C3)OC)NC(=O)N2C4=C(C=C(C=C4)OC)OC,0,10
C1=CC(=CC(=C1)Cl)C2=CC=C(O2)/C=C(\\C#N)/C(=C(C#N)C#N)N,0,2
COC1=C(C=C(C=C1)Cl)NC(C(=O)OC)(C(F)(F)F)NC(=O)NC2=CC=C(C=C2)OC(F)(F)F,0,2
CC1=NC=C(C(=C1O)CO)CO,0,2
CC1=CC(=C(C=C1)N)C(C(F)(F)F)(C(F)(F)F)O,0,2
C(C[N+](=O)[O-])C(=O)O,0,2
C1=NC(=NN1CC(=O)O)[N+](=O)[O-],0,2
CCC(C12CC3CC(C1)CC(C3)C2)NS(=O)(=O)C4=CC(=C(C=C4)Cl)[N+](=O)[O-],0,10
CC/C=C\\C/C=C\\C/C=C\\CCCCCCCC(=O)O,0,2
C1=NC(=C(C(=N1)NCCO)[N+](=O)[O-])N,0,2
CNC(=O)C1=C(N=C(C=C1)C2=CC(=CC=C2)OC(F)(F)F)NCCOC,0,2
CCN(CC)C1=NC=NC2=C1N=CN2[C@H]3[C@H](C([C@H](O3)COP(=O)(O)OP(=O)(C(P(=O)(O)O)(Br)Br)O)O)O,0,2
C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N,0,2
CCOC1=CC=CC=C1C(=O)N(CCC#N)CCC#N,0,2
C1CC(CN(C1)C2=C3C(=CSC3=NC=N2)C4=CC=CC=C4)C(=O)O,0,10
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CCC5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H](C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,1,2
COC1=C(C=CC(=C1)C(=O)OCC2=CC=CC=C2C#N)OC(F)F,0,2
CC1=CC=C(C=C1)C2=N/C(=C/C3=CC=C(C=C3)[N+](=O)[O-])/C(=O)O2,1,2
CCCCN1C(=NN=C1SCC(=O)NC2=C(C(=C(S2)C(=O)OCC)C)C(=O)OCC)CNC(=O)C3=CC=CC=C3F,0,2
CCC1(C(=O)N(C(=O)N1)CC(=O)OCC(=O)NC2=CC=C(C=C2)OC(F)(F)F)CC,0,2
CC1=CC=C(C=C1)NC(=O)C2=C(N(N=C2)C3=CC=CC=C3)NC(=O)C4=CC=C(C=C4)Cl,1,2
C1CCC(CC1)(C#N)NCCNC2(CCCCC2)C#N,0,2
CC1=C(C(C(=O)N1)(C(F)(F)F)NC2=NC=CS2)C#N,0,2
C1=CC(=C(C=C1[N+](=O)[O-])C(=O)OCC(=O)NC2=C(C=C(C=C2)Cl)F)NCCO,0,2
C(CN)CNC1=C(C(=NC(=C1F)F)F)F,0,2
CC1=C(C=C(C=C1)NC(=O)C(C(C(CO)O)O)O)C,0,2
CC1=CC=C(C=C1)N(CC(=O)NCC2=CC=CO2)S(=O)(=O)C3=CC(=C(C=C3)OC)OC,0,2
CC1=CC=C(C=C1)CNC(=O)CCCN2C(=O)C3=CC=CC=C3N(C2=O)CC(=O)N,1,2
CC(C)(C)C1=NN(C(=O)C2=CC3=CC=CC=C3N2C1)CCC(=O)O,1,2
C1COCCN1CC(CN2C=NC3=C2N=CN=C3SCC4=CC=CC=C4)O,1,2
CCC1=C(NC(=C1C(=O)C)C)C(=O)N2CCN(CC2)C3=CC(=CC=C3)Cl,1,10
C1CC(=O)N(C1)CCN2C=NC3=C(N=C(N=C32)NC4=NC=NC=C4)NCCO,0,2
CN(C)C1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)C(=O)OC,0,2
C1=CC(=CC=C1NC2C(C(C(C(O2)CO)O)O)O)Br,0,2
COCCN1C=NN=C1SCC(=O)O,0,2
CCCCCCCCCCCCCCSCC(=O)O,0,2
C1CN(CCC1N2C(=CC=N2)NC(=O)CCOC3=CC=CC=C3)C(=O)CCC4=CC=CC=C4,1,2
COC1=CC=C(C=C1)N2C(=C3CS(=O)(=O)CC3=N2)NC(=O)CCC4CCCC4,1,2
COC1=C(C(=CC=C1)OC)OCCCOC2=C(C=CC=C2OC)OC,0,2
CCCOC1=C(C=C(C=C1)C2C3=C(CCCC3=O)NC(=C2C(=O)OC4CCCCC4)C)OC,1,2
COCCCNC(=S)NC1=CC(=C(C=C1)Cl)C(F)(F)F,0,2
C1=CC(=CN=C1)C(=O)NC2=NC=C(S2)[N+](=O)[O-],0,10
C1=CN(C=N1)CCCNC(=O)CCC(=O)O,0,2
CC1=CC(=C(N1C2CC2)C)/C=C/3\\C(=O)NC(=S)N(C3=O)C4=CC=C(C=C4)F,1,2
CCCCOC1=CC=C(C=C1)NC(=O)CSC2=C(C=C(C(=N2)N)C#N)C#N,0,2
C(CC(=O)NCS(=O)(=O)O)[C@H](C(=O)O)N,0,2
C1C(=C(C(=O)N1)C=NCCCC(=O)O)O,0,2
CC1C2=CC(=C(C=C2CCN1CC#C)OC)OC.Cl,0,10
CC1=CC=C(C=C1)C2=CN(N=C2)C3=CC=C(C=C3)C(=O)O,0,10
CCOCCCNC(=O)C1=C(C=CC=C1OC)OC,0,2
CC(C)(C)NC1=NC(=NC(=N1)OCC(F)(F)F)OCC(F)(F)F,0,2
CCOC(=O)NC(C1=C(N(C(=O)N(C1=O)C)C)N)(C(F)(F)F)C(F)(F)F,0,2
